Jan/2020,LB_GERAL,CAT60GB,CAT60GBANA,DEPURADORES,DEPURADOR CONSUL BRANCO 60 CM,CONSUL,BRANCO,127V,127V-220V,N/A,7891129232501,84146000
Jan/2020,LB_GERAL,CAT60GB,CAT60GBBNA,DEPURADORES,DEPURADOR CONSUL BRANCO 60 CM,CONSUL,BRANCO,220V,127V-220V,N/A,7891129232518,84146000
Jan/2020,LB_GERAL,CAT60GR,CAT60GRANA,DEPURADORES,DEPURADOR CONSUL INOX 60 CM,CONSUL,INOX,127V,127V-220V,N/A,7891129232549,84146000
Jan/2020,LB_GERAL,CAT60GR,CAT60GRBNA,DEPURADORES,DEPURADOR CONSUL INOX 60 CM,CONSUL,INOX,220V,127V-220V,N/A,7891129232556,84146000
Jan/2020,LB_GERAL,CAT80GB,CAT80GBANA,DEPURADORES,DEPURADOR CONSUL BRANCO 80 CM,CONSUL,BRANCO,127V,127V-220V,N/A,7891129232525,84146000
Jan/2020,LB_GERAL,CAT80GB,CAT80GBBNA,DEPURADORES,DEPURADOR CONSUL BRANCO 80 CM,CONSUL,BRANCO,220V,127V-220V,N/A,7891129232532,84146000
Jan/2020,LB_GERAL,CAT80GR,CAT80GRANA,DEPURADORES,DEPURADOR CONSUL INOX 80 CM,CONSUL,INOX,127V,127V-220V,N/A,7891129232563,84146000
Jan/2020,LB_GERAL,CAT80GR,CAT80GRBNA,DEPURADORES,DEPURADOR CONSUL INOX 80 CM,CONSUL,INOX,220V,127V-220V,N/A,7891129232570,84146000
Jan/2020,LB_GERAL,BF150AB,BF150ABRNA,FOGÕES,ATIVE! TIMER GRILL 4 BOCAS BRANCO PISO,BRASTEMP,BRANCO,220V,127V-220V,A,7891129217003,85166000
Jan/2020,LB_GERAL,BF150AR,BF150ARNNA,FOGÕES,ATIVE! TIMER GRILL 4 BOCAS INOX PISO,BRASTEMP,INOX,127V,127V-220V,A,7891129219229,85166000
